Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Singapore,SGP,GDP per capita (current US$),NY.GDP.PCAP.CD,428.056183371291,449.148136820776,472.082740153988,511.202235371449,485.530686047381,516.531928636745,566.803974405961,626.029437593984,708.601436896422,812.677487316618,925.797864348214,1071.41154035538,1264.37510720987,1685.45979632163,2341.70551423633,2489.91157517591,2758.94038028476,2846.33598832854,3193.90565722355,3900.53355310873,4928.13911785754,5596.58597723068,6077.63424070932,6633.23667366491,7228.31758410647,7001.7667477117,6799.93036332671,7539.02930212443,8914.44122574729,10394.5389962406,11861.7561591366,14502.3799938606,16136.2405377661,18290.130113185,21552.4100366948,24914.8507020358,26232.866096827,26375.8653668113,21829.2737831583,21796.6373891001,23852.8389514753,21699.7414868907,22159.8373710639,23730.3840054566,27608.080013423,29961.3172812732,33768.4528234651,39432.8860198877,40008.5720489092,38926.8054365453,47236.683084953,53891.4570264372,55547.5553077786,56967.4257940383,57564.8023114977,55645.6068614606,56895.6583127851,61164.8973569773,66836.521995236,66070.4868123062,61273.9916594455,77710.0892373091,82807.6290622897
Solomon Islands,SLB,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,157.850551664175,171.273641137717,169.87281039698,,282.386061588297,223.26591771668,295.863891976798,439.953851227197,377.15030871169,407.193355160842,441.589153640577,508.849629494798,669.999452944526,782.529513784524,801.194823706522,770.837237654427,699.841275225903,677.721775642824,597.22231954587,515.204666673623,524.373444203795,578.419811392124,549.600746054347,662.852836002457,681.356821759075,782.268332421244,849.35965027914,1105.16180922785,1251.21792350861,1322.52636236042,1326.16548534028,1121.12077870626,1164.10008460617,976.428268952486,929.866490264359,768.49485066385,905.582164123425,991.98855103909,1145.86655410897,1250.9538420042,1377.86200603136,1504.52749470466,1526.15990773608,1661.99788468931,1921.35635220457,2087.51788731499,2208.0852835112,2235.7337028278,2134.80541826155,2196.28389055503,2283.57905127379,2450.4828877801,2398.77305007963,2222.46211853173,2232.53695397683,2205.25180509148
Sierra Leone,SLE,GDP per capita (current US$),NY.GDP.PCAP.CD,139.986125549463,140.098309259253,143.887992776198,143.690389860831,150.448577580521,142.635575965101,146.174646773381,133.145916733314,123.482884773708,150.043447969877,156.406376983969,148.106585721158,161.17496799397,195.583342717976,216.396907366339,222.307299555459,191.081378377507,218.170566800538,296.975133603471,336.16135709362,326.795458581065,324.379292391912,369.029143843304,277.563168273301,296.610062020441,228.539541359831,127.554526060388,167.205900256729,260.115389686537,224.317828350834,150.19325377657,178.179098434765,158.0814981328,178.972997067935,211.338563985166,201.371122828279,216.62341891992,193.010812558287,151.09656286769,149.578341902359,138.713941615327,221.2950856188,240.507519306305,255.972618578875,258.473168803963,286.28590628988,320.514410808579,358.077315538609,402.553405463525,386.433868490557,400.540743708337,443.451842171273,558.179723315125,706.452681507398,702.338587730146,581.293411814954,515.447839602837,484.456128767591,519.649963861622,506.606913779078,493.432240551423,504.621287621531,475.795727844622
El Salvador,SLV,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,276.055462703955,284.567032692513,291.002444098585,293.25776715087,297.199796769036,313.040018347154,319.88047497175,332.723468441796,370.71545316849,418.137427526619,462.162172769443,558.757274610081,691.061336495721,719.646650816446,781.323678260589,792.629461307538,755.565945722442,738.969574147634,747.673146142168,765.687100486197,779.281928543907,758.765652447861,781.111027786549,810.35269725594,829.512514644292,897.59298208612,961.778992029035,1047.04315726038,1186.34072499191,1348.90791173359,1552.13020783046,1653.63054885685,1749.50183461649,1858.37139425221,1904.87490234395,1977.84061443838,2051.15877420114,2106.73946874831,2197.48200095937,2273.95550275819,2434.32353117029,2651.43088765876,2814.58988893523,2964.172140237,2889.68588721937,3017.3073947577,3304.97418347889,3471.05126865498,3555.16209958481,3638.51765819162,3761.51368000275,3870.31298246063,3986.04901435439,4145.86235103186,4280.28840404719,3961.72663347599,4664.31122268385,5127.32166823012
San Marino,SMR,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42004.9484008147,37473.7869829611,39415.1629432165,41770.1466183714,51198.4252583966,59249.6476815729,60520.7920361111,63692.6167681957,71970.0587250442,77962.1439875871,66200.6729727817,59516.3233988223,55815.2852611454,48433.5702995685,50435.3673298211,50133.6065243359,42281.8112549264,43398.4285257227,44885.517837773,48464.5246477919,47287.3983948633,45321.4892226161,54982.451714817,
Somalia,SOM,GDP per capita (current US$),NY.GDP.PCAP.CD,62.8619936573756,65.0651413420937,67.3316493293295,69.675722459319,72.0978243643292,74.5888175270423,76.7446650305386,78.9650664687988,81.1681185453728,84.5059668790355,86.6976627758938,86.7131905583188,106.410804806199,126.053225847284,113.329493836215,168.117701162099,186.27525970685,112.046367639429,118.254747033984,109.158858906401,102.438851072568,117.796052264702,130.115077644356,119.47900898791,123.772136598446,132.175025967566,134.661368901092,141.071830138925,145.003413117807,155.271395964097,131.02323900236,,,,,,,,,,,,,,,,,,,,,,,454.077264239123,491.189804120376,507.482915466996,517.09758150565,555.185123613189,537.15929021041,589.465891901577,556.578066029269,576.523678242108,592.103121972088
Serbia,SRB,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2207.4505980581,2864.0847269944,3380.04141638289,2571.17271041453,2571.30403953333,914.785719885861,1727.2822281985,2283.84668494941,3005.42635224484,3502.80292389567,3720.47915467431,4382.61727851692,5848.47640545105,7101.04014116862,6169.11419477823,5735.42285659849,6809.15980400146,6015.94522756969,6755.07367461629,6600.05621129155,5588.9794435877,5765.20335248009,6292.5465490011,7252.40366767165,7417.20660836868,7733.80346893763,9232.96160604855,9537.68286673128
Sub-Saharan Africa (excluding high income),SSA,GDP per capita (current US$),NY.GDP.PCAP.CD,124.342334113495,128.299984981987,133.310223343652,139.779591620867,148.836832964628,157.670554025938,165.008827617932,164.466558883344,170.511785639726,187.441738410659,218.63563638224,214.615683826722,235.383821756304,296.08475565796,371.808487901472,399.360712266138,423.643617626585,446.100734741431,478.611645226118,564.35679742044,710.840927385421,975.691674636962,863.283499001007,740.86301445721,635.339129764995,563.619904890478,565.11837077828,623.284302391383,641.168080443153,634.398845506159,725.3089725476,756.51028206187,663.033670494826,652.232518561707,649.459180278926,806.896914656572,875.618006067222,898.501261986215,882.242002784624,610.489190657118,631.071056387672,589.402019980095,625.203248515043,767.006826273782,927.552212871253,1072.4305430292,1234.17757242873,1392.20272606127,1535.7103854501,1438.21462948716,1664.45505618598,1827.41181828894,1847.05104447357,1904.81902023681,1936.09169028439,1685.87762138125,1525.6890557515,1609.80618677889,1628.7465208518,1629.98722074952,1489.4490671341,1634.26533568467,1700.1021810069
South Sudan,SSD,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1653.04153713909,1325.2750772158,1503.13388901082,1455.35840718862,1114.92372260191,1659.14078728478,1245.14931107226,1071.77776475545,,,,,,,
Sub-Saharan Africa,SSF,GDP per capita (current US$),NY.GDP.PCAP.CD,124.366932197459,128.31965688503,133.332085527768,139.804106912626,148.863828218089,157.694017869896,165.032026897521,164.488921152277,170.528211560974,187.4529799699,218.643807233609,214.637053433658,235.429620922377,296.133054390761,371.853696748999,399.410139583754,423.686928221858,446.183301865985,478.747439352484,564.590730769181,711.113397985666,975.907584355588,863.498775367738,741.095546092381,635.599026114705,563.928929927513,565.511445131371,623.747726557385,641.692695115731,634.954800554982,725.968561145022,757.15611883012,663.799025835148,653.055409176137,650.282597124592,807.715111698355,876.394054418435,899.357027563379,883.152996150948,611.436134075027,631.976797214977,590.300870746451,626.186471832945,767.959267931258,928.653242247256,1073.59653975152,1235.42375977792,1393.3906306264,1536.72668418999,1439.06213183616,1665.4009875735,1828.40597200384,1848.04774820992,1906.02683366202,1937.32519909579,1687.10091516037,1526.95769331624,1611.0990750748,1630.05597191173,1631.31214101577,1490.34966585367,1635.21734094322,1701.24538173745
Small states,SST,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,460.228563074706,508.215743732341,587.554447656528,718.259242858793,1093.93523053605,1219.7271861418,1362.85818595823,1514.30234873316,1593.65065923812,1937.46056790605,2527.35292791945,2559.95866625451,2497.19612979965,2367.50033614121,2299.15412186623,2169.7527751983,2086.62173852947,2336.63257410291,2523.15839941588,2570.86053215664,2921.32744360115,2926.62400206017,3066.89023752597,2982.14838141332,3089.76630653126,3452.31435729089,3614.41000358385,3810.52523670663,3746.68607455302,3953.82182520973,4306.23455493516,4258.40183670314,4489.24043140558,5292.1804401797,6274.86719351371,7352.45252577088,8385.69143943504,9833.7642952207,11591.2248090948,9731.59766705843,10985.2852044814,13029.2633846469,13391.8281310951,13668.0873540821,13841.6816408484,11588.2234057817,11169.7393118569,11864.8222319502,12823.5400176657,12448.873754335,10704.4072651703,12682.8172192726,14684.0579128602
Sao Tome and Principe,STP,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.295582995766,568.409673438844,663.920663905382,726.597740707697,843.955111272836,861.518202332935,878.135469920286,1080.55656768454,1126.53858479155,1043.28142666295,1217.21206404444,1207.70070239994,1378.23019340903,1484.17010509944,1292.73305546523,1428.25790783907,1547.82270967205,1815.60549545058,1924.40814952173,2155.26586782508,2350.45270097134,2386.6961758184
Suriname,SUR,GDP per capita (current US$),NY.GDP.PCAP.CD,371.279750815958,387.453277164,402.891522801614,420.770248419815,433.145980508431,480.114866274851,573.098253156782,642.279261975438,678.964069902213,706.303826254427,723.577192973221,767.806216934591,784.722624009821,856.481072638779,1038.85997886033,1187.08512586163,1298.71464503084,1662.73554340219,1925.97247862576,2073.60571546685,2119.36701571797,2365.24867037905,2425.20302792562,2328.62161941335,2258.13280643568,2254.81763871778,2270.80423679569,2469.34111427758,2887.06143895519,1328.72955235576,940.991772378839,1077.2126611552,964.433246488257,1015.12803997006,1419.5179377548,1591.72937866822,1940.75444019205,2045.59305080517,2405.74424633296,1883.88909886625,1978.44661083547,1711.71446057638,2206.27290975194,2529.25942161,2906.72527754218,3474.12033122968,5031.15846462469,5562.33406798787,6616.8151257419,7176.85765780579,7999.50739437676,8009.25230244723,8922.95618613502,9124.54109297075,9199.17789329145,8907.83725830091,5705.39948731743,6112.88301430134,6730.83696146221,6690.04478601228,4796.53331389928,5026.87949279073,5858.82466074423
Slovak Republic,SVK,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2405.53516040785,2691.19565226261,2920.91754234186,3102.29685877712,3771.35951578288,4819.12555470987,5196.94037965932,5146.67107827084,5538.61646477184,5645.58139584233,5426.62428119306,5722.1681828083,6564.69631373665,8731.93736824381,10691.4465495259,11690.1134689407,13170.7849804675,16106.0604446695,18753.5849413816,16597.2084581361,16908.8479564876,18509.7402157541,17498.3539002594,18276.0095516546,18719.9881409371,16390.8821748507,16563.4404971229,17585.197002257,19486.3936845505,19381.8905468746,19552.0911095911,21768.1486708026,21256.8084273666
Slovenia,SVN,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10730.4510136379,10815.1110457688,10454.9656390657,11175.7710286265,11452.7831245082,10201.3035366727,10479.7596309273,11777.1556578814,14849.0372415032,17233.1385611279,18098.9085440003,19672.9655554146,23817.8867320201,27595.5999653992,24792.1279805504,23532.4808545468,25128.0150431304,22641.805122503,23503.2824850255,24247.1733184083,20890.1664304173,21678.3594670629,23514.0254604147,26123.7471277911,26042.4463468032,25558.4290544506,29331.0647010043,28439.3340989687
Sweden,SWE,GDP per capita (current US$),NY.GDP.PCAP.CD,2114.00297269192,2288.92170111915,2468.69458903006,2657.02250478203,2941.04889945204,3206.09917020339,3454.42978938679,3720.92684527721,3926.40900146965,4234.16134821018,4736.21715377766,5132.71160742552,6027.12849917337,7301.215425886,8089.91458466682,10117.3066842673,10868.2757657546,11448.6193912266,12620.5186141512,14877.1642883549,17097.8326512095,15586.4300780047,13738.9722980374,12608.2291505865,13099.0208341765,13666.8577454736,17981.0194119405,21792.5589059822,24534.6938164191,25662.2205892506,30593.6724447761,31822.8038482367,32800.9826867546,24425.2849281118,26083.6143874838,30282.9639200066,32998.9681608432,30312.4875993103,30596.5272048832,30941.0793624668,29624.9126748618,27247.857734793,29899.1952495081,37321.7979047059,42821.6731423358,43437.0631164776,46593.6021646111,53700.0053363063,56152.552340314,46946.9602719954,52869.0442891587,60755.7595508465,58037.8213192173,61126.9431963979,60020.3604576572,51545.4836095322,51965.1571531985,53791.5087298403,54589.0603860606,51939.4297445291,52837.9039778149,61417.6808766469,56373.7885792007
Eswatini,SWZ,GDP per capita (current US$),NY.GDP.PCAP.CD,101.652865313091,121.896820955781,127.199605696445,146.483040070752,171.66507897049,180.986080671233,192.698632496063,182.502526855448,189.831335694759,244.386339748652,253.214761031055,299.974018634623,313.866765420133,461.680676788892,534.387617582249,565.809588169674,518.6914783465,560.657159532642,608.011775675825,711.620684419182,905.461826265959,926.26673509126,847.312443612989,847.188268232713,730.077098253615,512.641542405977,615.134312654986,769.935363457343,871.093702859988,843.779714049079,1305.2455304087,1299.44939255172,1388.68194056837,1423.44971234422,1488.14007888789,1781.70886129437,1646.22353596086,1732.76991616792,1568.81689878282,1519.96670756628,1686.6575322622,1481.16308195353,1362.97056755645,2075.56166692432,2599.15214954166,2964.97248651359,3053.93257078305,3200.51257139291,3022.45617748042,3270.1377612043,4035.53448063299,4360.95996745324,4396.57912043588,4111.12838248065,3928.5227551684,3583.31129031343,3339.99040122187,3824.04678338499,4021.4455564534,3818.54048403065,3372.90461019719,4068.57381550966,3986.88663743798
Sint Maarten (Dutch part),SXM,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27997.2898302635,28460.3326151186,27942.8805401415,36136.699503894,36519.9925867513,35703.0999494536,33351.7065470628,30791.0610758219,33836.7733501056,29223.0696152475,31711.6119870909,35873.0564894806
Seychelles,SYC,GDP per capita (current US$),NY.GDP.PCAP.CD,288.058144476031,270.279646614487,287.04477353783,308.195248410849,332.304985875279,328.484883920328,337.64622904411,333.233798841887,314.351070663894,314.179858636278,343.88118849057,401.608022143052,546.951095334072,648.531963657638,744.506898260813,806.232644338165,814.47477447888,1044.35311338903,1376.5465132826,2030.13590313409,2478.36470400849,2557.20665591224,2440.68417408645,2426.33460725219,2487.64499283565,2754.14570965915,3368.47409596586,3871.77852089693,4392.19864899368,4689.13450715482,5642.07289740475,5654.63975724251,6520.48950519188,6978.68075445824,6974.86770636796,7180.66832748656,7004.33603896356,7746.69851330444,8209.51444287,8243.23610099084,8063.65500575169,8153.2986369879,8864.16919495467,9070.28460757013,10827.671636033,11802.1118276833,12782.9938926475,12669.3026687222,11265.4376270005,9748.95584191501,10938.1527643413,12113.881722186,12342.5102824514,14729.6266228185,15188.1746751096,14894.4857827096,15409.8046337211,15961.2436308497,16411.9211174277,16851.1197648771,12020.021064317,12963.0589802139,13250.4558332375
Syrian Arab Republic,SYR,GDP per capita (current US$),NY.GDP.PCAP.CD,186.02428722675,198.93469605122,226.877837619611,237.936395234912,257.454144715355,247.714365755592,238.398373768076,252.252422122305,264.227758198961,293.976420156738,281.697840508249,320.812975135006,356.901987529773,368.296053817994,585.88375259374,742.518767425912,827.155913542149,857.145934357095,992.991461269061,1154.51384962985,1467.86019819471,1820.8535364103,1842.7145834643,1898.52476076497,1885.01953059448,2011.57105704479,2334.20666257917,2884.29931317685,1421.7419061215,1546.40038999076,1926.38460729734,2171.46363406446,2516.44329507042,2722.90538937476,3238.39401956611,3553.74628132754,4184.29444035864,4397.53829985579,4542.94912522261,4588.98256023075,4941.85259705136,5187.20610747836,5276.0647125394,5433.6422739539,6241.05823212955,7221.64388308259,7914.77149445229,8695.84446115791,10155.9736670317,10288.1490473974,11304.644927596,2971.2824553193,1910.60453942683,993.739882507097,1071.23420385272,857.497867137736,664.341672388301,862.319063332871,1111.87209187084,1124.52055370091,537.090234611441,420.622705161108,
Turks and Caicos Islands,TCA,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18323.8737358259,17803.0828235751,18848.7786926722,21233.9323975688,24115.2656803501,28728.5697230181,29446.0826861581,31459.5434322807,24602.9110248067,23103.9426764449,23649.7144340602,22666.4069075154,22451.5687325118,24040.8746605688,25783.2941047676,26995.0321602259,25659.1958638691,26831.9714609396,27795.1485608171,20882.2612702141,23158.6378951102,24917.595805527
Chad,TCD,GDP per capita (current US$),NY.GDP.PCAP.CD,103.537481624906,108.164649153297,113.59854592478,115.804586927463,119.82808119843,124.965247321126,127.342662199173,129.945113856646,128.72404387264,131.186559444941,127.956455360585,134.098108433747,153.077005510741,165.401276796277,163.110404092229,211.699024923338,208.031312135324,220.679299293872,258.24169394756,228.101232392002,234.334960710543,198.887005828407,180.489055544143,171.308123009834,186.78859358109,207.961951234281,208.635182538661,219.479218096341,270.3970495897,252.827127343442,298.367079189062,310.659553040123,298.567311388066,226.921157877574,178.953180817304,209.892599667725,223.233388175976,207.316561376172,226.328772007424,192.269471956914,168.117658247775,200.361008052321,225.947310959268,298.249881700489,460.067018320577,664.59765601918,716.66776844238,806.710318791497,936.494137074972,808.161523513674,896.876704620394,988.194160047305,969.616142771586,980.083544373007,1017.78776208855,774.411603124119,691.980077427731,662.897472963315,720.265101427085,701.621201027424,643.772215694009,685.690315037547,716.804381134584
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita (current US$),NY.GDP.PCAP.CD,91.445058943596,80.7275291854609,72.7668091361198,76.7559942143318,86.4703094118807,98.2846204214655,104.612918762664,99.0815626559551,97.6934709015456,106.724781532136,115.330795142357,120.752064079289,133.607549362218,164.252879216992,182.007276738435,200.423038854142,200.281296195739,227.328395587157,272.279864756918,314.804847029275,370.511869465207,367.195345839907,364.502672152393,369.046964111411,374.473110637994,362.008780400037,354.618233056117,380.802593501642,438.318669344023,469.697905842103,442.86906041077,468.864173548224,538.30562184957,644.759795698888,640.184399125147,779.534713071589,884.158725659557,903.463809412852,814.846220836702,887.582594069456,966.807341645084,1018.98159032844,1117.75617649667,1254.36060219272,1442.5690548246,1657.50307184281,1980.55490313677,2484.83455282119,3120.48309960806,3358.41921290244,4058.01296160653,4919.0387417119,5437.5488437164,5948.3195380373,6363.06807096175,6572.91516798637,6666.24826218499,7231.04313773664,8033.19132537236,8262.81155944634,8354.74737133325,9922.04350030871,10065.0347477818
Europe & Central Asia (IDA & IBRD countries),TEC,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2314.43007884356,2222.42732564063,2348.10804585279,2314.01859003901,2156.21426292983,2143.1843418508,1922.33048095129,2125.09650175207,2183.02098940401,2248.76932644189,2172.45225513506,1883.74842671664,2052.57346611473,2088.88729673029,2350.65196723054,2891.37968108775,3738.50612879658,4678.64365191011,5651.27063673801,7262.84586647689,8965.65895107816,7081.61830054116,8281.56156578889,10026.1688630399,10423.4725733446,10974.0841747303,10318.1638400563,8020.64599297702,7670.48288897069,8565.50796082823,8897.54080256115,9039.80027971004,8455.23762063887,9982.81222980684,11342.4918645243
Togo,TGO,GDP per capita (current US$),NY.GDP.PCAP.CD,73.3501835873039,75.2903098403993,77.4749775033854,82.4875111547933,93.7037153803746,102.889871423104,114.815964744843,118.388872711839,118.67817846696,126.259957932152,115.581394854109,126.383283133497,144.024123583354,170.010626570194,228.718855626372,245.973013404671,241.032859744651,295.532341584618,306.031034250077,322.962046824376,400.41050425752,328.910311119627,271.769374577783,244.910748544483,222.18279792327,228.490321463982,308.46106205689,352.362485309151,377.412780204159,359.477409071239,420.136701351008,401.557262404771,412.291478799415,302.446880489651,240.097114406463,305.961589826217,329.619156509536,326.387512601051,335.711994876849,323.889025386779,297.899506747022,288.107877992222,323.144135859434,390.303609657291,406.092358852601,399.44747774864,400.321487695293,621.734576119957,735.855421149773,737.953703056997,722.229399952606,803.482396552842,781.554340476871,847.387500434413,877.192472988119,770.143379256632,792.440550873266,813.395006476051,873.554887235302,848.304534594506,886.699511508194,976.666183129642,942.649901579536
Thailand,THA,GDP per capita (current US$),NY.GDP.PCAP.CD,103.800956567278,110.731456497513,117.162113544618,121.604327045974,129.579038867105,141.851950517512,165.57745418898,171.69837367649,179.872370025395,192.463401878414,197.993749770897,200.364068276751,216.14923480827,278.820019770674,343.425275207012,363.806571846198,405.547890217308,461.660995009629,548.011112832485,611.519105814802,707.370014192186,745.732048705349,767.075714843051,822.731324127737,842.071039491321,768.865648077403,836.147130166207,962.961799172835,1154.5804025704,1329.99673772162,1545.27698188325,1751.0686517884,1957.40542281296,2230.8411801125,2502.70864924099,2848.62245627548,3039.89213930404,2462.41438005174,1841.04295540394,2028.56877070995,2004.10705891031,1889.97141079834,2091.17890312133,2350.84549582551,2647.26073263886,2876.24577293139,3343.78595174831,3934.69090919863,4327.79747040393,4154.18744707842,4996.37209760091,5396.64358573682,5748.63272062158,6041.13394794203,5822.37778295314,5708.79409105798,5854.4639077194,6436.78965986703,7124.55881041403,7628.57603307351,7001.78546023389,7060.89770696418,6909.9562847948
Tajikistan,TJK,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485.319861766486,456.523698632447,337.54887387114,287.993968686814,262.236435451774,208.169562547355,172.916499160817,150.646900773586,214.429331694379,175.555565352922,137.18190923442,168.638593302984,186.663375966457,233.094086999172,305.266043550168,333.71393843865,401.026829310322,517.434872524171,704.650178811389,666.721290565438,740.276191244616,837.881495181805,959.36021750698,1038.32071676208,1094.43012404185,970.362599665447,801.39383995978,844.36524984854,850.666958175637,889.023371804416,852.330229562269,916.691967061922,1054.18948358818
Turkmenistan,TKM,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,728.756528565361,765.933545336174,773.20235285476,806.39135032382,771.891227704772,815.00235968652,788.985777444734,619.626631559304,587.289013676069,553.059414303541,561.534099057875,587.990328027722,544.439255605805,635.714466332445,762.610797622974,949.576398205626,1256.03186702755,1418.80626559546,1658.67277890821,2074.40738939883,2520.28502555268,3778.6685390822,3901.67028309872,4286.88050515414,5453.15500459414,6441.88661774322,7049.79750519535,7685.50985852327,6208.2966545016,6163.25340597611,6354.53282979422,6721.34954037245,7344.88020350303,7330.36628793054,7885.29989591824,8792.5485039672
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2252.6859981003,2601.43114990349,2731.81683923824,2921.37489092722,3405.71508917134,3780.01763293904,3972.47152389844,4245.79138163847,4581.87325749151,4552.25130058086,4018.38034652785,4378.43711371979,4212.78888866947,3704.37056516664,3717.75269386248,4239.13412208277,5085.54411385571,5904.56585562685,6903.24216452123,7963.23061661274,7367.39162183222,9093.17382420284,10246.0299567148,10241.575134544,10377.0116163915,10460.2145883457,8577.48776590669,8258.06618377098,9106.59887343947,8817.70110856843,8593.06130776568,7186.56249313951,8262.54208532494,9324.95930422935
Timor-Leste,TLS,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.737943440047,534.650577099018,516.089899399652,529.219797544245,465.937764604028,476.902713571364,456.27269838844,532.485417349283,621.741464667963,682.224787431725,810.21648418078,936.708967668665,1020.11029502248,1201.60250698417,1221.72396039938,1322.9290943123,1349.54677672507,1285.5239757568,1241.16448533695,1583.07860279061,1663.5596290755,2741.95081994516,2389.2958750343
Middle East & North Africa (IDA & IBRD countries),TMN,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,214.36371592914,217.571331575887,229.258173693377,245.505937061042,265.147559003748,291.544907284131,325.503017684084,378.315501065876,489.087459247125,725.872696285147,820.910888581804,981.454698377949,1100.90435869699,1152.08963902853,1398.15814344232,1624.25501989123,1532.26914552056,1699.28910635018,1851.50388048267,1899.69408541119,2008.86703243045,2190.57728618633,1860.32713365676,1660.84664327437,1625.11742188651,2222.47483522599,1147.95930306958,1243.43609173019,1273.1428362039,1362.5912853882,1479.28155619302,1637.58781319637,1693.92123483168,1709.62693380249,1821.91762048367,1892.99719856076,1878.63599333606,1798.66581075968,1932.12144394431,2250.26331614704,2603.11881611339,2978.47452407415,3563.77553023064,4312.62449464139,4115.82061504958,4647.93091552455,4698.68537444915,4975.30664077627,4483.24551279559,4328.80741394876,3811.77355399615,3836.32168882378,3773.13676844095,3518.38198930639,3473.74136805429,3118.7490320247,3589.59535190625,4001.12264499328
Tonga,TON,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,347.751229929506,316.435951601799,356.186295772271,431.9730602866,462.841709448868,550.730833344802,642.690594658209,640.333444110785,627.586475329848,662.203979937185,618.810605476042,702.485172901927,838.540470004705,1089.01732065206,1080.97109125011,1150.28129668079,1335.2301933831,1380.88142806841,1391.97005179375,1965.19624002777,2089.19717283657,2216.68323115408,2135.86056066083,1889.67065077405,1953.37135476763,1996.51557758043,1754.84187972624,1760.66703430023,1937.04234475148,2195.98639734304,2478.42704686749,2751.96028250318,2799.36818151897,3221.08051916885,2915.49390389952,3416.11069898939,3852.14446192581,4378.57152827537,4208.18789083239,4125.42545363426,4117.93104694205,3978.43768561484,4367.25660339844,4649.61330094975,4878.97868604087,4605.97084119137,4425.97149198516,
South Asia (IDA & IBRD),TSA,GDP per capita (current US$),NY.GDP.PCAP.CD,82.5427251059939,86.0255916605446,89.6740592182088,98.5027152274679,110.128145753277,115.553605395745,94.9900609210916,102.170985615265,104.656116553777,112.420918102101,118.955746069457,123.825013226149,121.791933058993,136.039207691675,161.010450895625,168.414348812443,160.67978015036,181.858110056588,202.220639857356,221.322454140725,260.684295276538,270.015572181205,272.924037254608,282.097747173745,274.174984127241,291.171974509468,301.271163138418,326.925755762255,343.361048790244,338.701951927581,356.597878028234,310.40949633492,322.500456531685,312.43523169122,346.757339919704,376.797013448793,403.811223132219,415.113968437024,412.576011815283,433.396789703912,460.34939337457,462.461528279045,475.63813938411,544.945802542472,621.192855323285,697.954907165902,779.552570871525,966.33752010554,967.067276783183,1040.45963700075,1253.94640751803,1361.48306716102,1362.3317737149,1380.00341254717,1490.71774949595,1539.4706005076,1675.43875197015,1887.89056136563,1920.14005541373,1965.09423623942,1853.84590090852,2136.19289074982,2287.41612436406
